recordId,identifier,nb_occ
1462,http://gallica.bnf.fr/ark:/12148/bpt6k6204989s,1
1463,http://gallica.bnf.fr/ark:/12148/bpt6k7643220b,1
1464,http://gallica.bnf.fr/ark:/12148/bpt6k7609774c,2
1466,http://gallica.bnf.fr/ark:/12148/bpt6k64389010,1
1467,http://gallica.bnf.fr/ark:/12148/bpt6k96265d,1
1468,http://gallica.bnf.fr/ark:/12148/bpt6k75915820,1
1469,http://gallica.bnf.fr/ark:/12148/bpt6k7622059n,1
1470,http://gallica.bnf.fr/ark:/12148/bpt6k7770294,2
1471,http://gallica.bnf.fr/ark:/12148/bpt6k5782078g,1
1472,http://gallica.bnf.fr/ark:/12148/bpt6k64891683,1
1473,http://gallica.bnf.fr/ark:/12148/bpt6k97936230,1
1475,http://gallica.bnf.fr/ark:/12148/bpt6k659770g,2
1476,http://gallica.bnf.fr/ark:/12148/bpt6k5596326t,1
1477,http://gallica.bnf.fr/ark:/12148/bpt6k6231555h,1
1478,http://gallica.bnf.fr/ark:/12148/bpt6k5441575t,1
1479,http://gallica.bnf.fr/ark:/12148/bpt6k6390592c,1
148,http://gallica.bnf.fr/ark:/12148/bpt6k7501523n,1
1480,http://gallica.bnf.fr/ark:/12148/bpt6k5567084q,1
1483,http://gallica.bnf.fr/ark:/12148/bpt6k6284301k,1
1484,http://gallica.bnf.fr/ark:/12148/bpt6k56546145,1
1485,http://gallica.bnf.fr/ark:/12148/bpt6k5404735t,11
1488,http://gallica.bnf.fr/ark:/12148/bpt6k57044091,1
1489,http://gallica.bnf.fr/ark:/12148/bpt6k7518753x,4
149,http://gallica.bnf.fr/ark:/12148/bpt6k55035159,3
1490,http://gallica.bnf.fr/ark:/12148/bpt6k5628116,2
1491,http://gallica.bnf.fr/ark:/12148/bpt6k7514222d,2
1492,http://gallica.bnf.fr/ark:/12148/bpt6k5562614k,2
1495,http://gallica.bnf.fr/ark:/12148/bpt6k414708b,1
1497,http://gallica.bnf.fr/ark:/12148/bpt6k75245857,2
1498,http://gallica.bnf.fr/ark:/12148/bpt6k5725440p,1
1499,http://gallica.bnf.fr/ark:/12148/bpt6k55661588,1
15,http://gallica.bnf.fr/ark:/12148/bpt6k6270323n,9
150,http://gallica.bnf.fr/ark:/12148/bpt6k6221316f,2
1501,http://gallica.bnf.fr/ark:/12148/bpt6k6334016v,1
1502,http://gallica.bnf.fr/ark:/12148/bpt6k7560077t,1
1503,http://gallica.bnf.fr/ark:/12148/bpt6k56561839,1
1505,http://gallica.bnf.fr/ark:/12148/bpt6k517934h,3
1506,http://gallica.bnf.fr/ark:/12148/bpt6k7531458b,1
1507,http://gallica.bnf.fr/ark:/12148/bpt6k5744155b,1
1508,http://gallica.bnf.fr/ark:/12148/bpt6k75240932,1
1509,http://gallica.bnf.fr/ark:/12148/bpt6k9771256t,1
1510,http://gallica.bnf.fr/ark:/12148/bpt6k6219919z,1
1511,http://gallica.bnf.fr/ark:/12148/bpt6k6390727g,1
1512,http://gallica.bnf.fr/ark:/12148/bpt6k96176409,1
1515,http://gallica.bnf.fr/ark:/12148/bpt6k75921462,1
1516,http://gallica.bnf.fr/ark:/12148/bpt6k206288f,2
1518,http://gallica.bnf.fr/ark:/12148/bpt6k75398942,1
1519,http://gallica.bnf.fr/ark:/12148/bpt6k7531477p,1
1520,http://gallica.bnf.fr/ark:/12148/bpt6k587323m,2
1521,http://gallica.bnf.fr/ark:/12148/bpt6k75808774,1
1522,http://gallica.bnf.fr/ark:/12148/bpt6k5763543r,2
1523,http://gallica.bnf.fr/ark:/12148/bpt6k7296868,1
1524,http://gallica.bnf.fr/ark:/12148/bpt6k7615720v,2
1527,http://gallica.bnf.fr/ark:/12148/bpt6k57243401,2
1528,http://gallica.bnf.fr/ark:/12148/bpt6k75467586,4
1529,http://gallica.bnf.fr/ark:/12148/bpt6k7770035,1
153,http://gallica.bnf.fr/ark:/12148/bpt6k6525473s,4
1530,http://gallica.bnf.fr/ark:/12148/bpt6k625648b,1
1531,http://gallica.bnf.fr/ark:/12148/bpt6k6377122z,1
1532,http://gallica.bnf.fr/ark:/12148/bpt6k7589526k,2
1533,http://gallica.bnf.fr/ark:/12148/bpt6k75400882,2
1534,http://gallica.bnf.fr/ark:/12148/bpt6k591098k,1
1536,http://gallica.bnf.fr/ark:/12148/bpt6k7615715j,4
1537,http://gallica.bnf.fr/ark:/12148/bpt6k5700219g,1
1538,http://gallica.bnf.fr/ark:/12148/bpt6k6464241p,1
1539,http://gallica.bnf.fr/ark:/12148/bpt6k63908309,2
154,http://gallica.bnf.fr/ark:/12148/bpt6k5503823w,2
1542,http://gallica.bnf.fr/ark:/12148/bpt6k5462351k,1
1543,http://gallica.bnf.fr/ark:/12148/bpt6k6425336x,1
1544,http://gallica.bnf.fr/ark:/12148/bpt6k97433403,3
1545,http://gallica.bnf.fr/ark:/12148/bpt6k7651827z,1
1546,http://gallica.bnf.fr/ark:/12148/bpt6k5670983r,1
1547,http://gallica.bnf.fr/ark:/12148/bpt6k6103270q,1
1548,http://gallica.bnf.fr/ark:/12148/bpt6k7529884d,1
155,http://gallica.bnf.fr/ark:/12148/bpt6k6390589w,3
1550,http://gallica.bnf.fr/ark:/12148/bpt6k7533538j,1
1551,http://gallica.bnf.fr/ark:/12148/bpt6k5748243q,1
1553,http://gallica.bnf.fr/ark:/12148/bpt6k75381023,1
1554,http://gallica.bnf.fr/ark:/12148/bpt6k2826047,1
1556,http://gallica.bnf.fr/ark:/12148/bpt6k5586775d,2
1557,http://gallica.bnf.fr/ark:/12148/bpt6k5735782b,1
1558,http://gallica.bnf.fr/ark:/12148/bpt6k516467v,2
1559,http://gallica.bnf.fr/ark:/12148/bpt6k6111959r,1
1560,http://gallica.bnf.fr/ark:/12148/bpt6k7524720k,3
1561,http://gallica.bnf.fr/ark:/12148/bpt6k55029710,2
1562,http://gallica.bnf.fr/ark:/12148/bpt6k7528649z,4
1563,http://gallica.bnf.fr/ark:/12148/bpt6k62570111,1
1566,http://gallica.bnf.fr/ark:/12148/bpt6k7523970v,2
1567,http://gallica.bnf.fr/ark:/12148/bpt6k6385187z,1
1568,http://gallica.bnf.fr/ark:/12148/bpt6k5531900f,1
1569,http://gallica.bnf.fr/ark:/12148/bpt6k7504899r,1
157,http://gallica.bnf.fr/ark:/12148/bpt6k58523036,8
1571,http://gallica.bnf.fr/ark:/12148/bpt6k6557205q,1
1572,http://gallica.bnf.fr/ark:/12148/bpt6k54349872,1
1574,http://gallica.bnf.fr/ark:/12148/bpt6k75225290,3
1576,http://gallica.bnf.fr/ark:/12148/bpt6k5520396p,1
1577,http://gallica.bnf.fr/ark:/12148/bpt6k5528410,2
1578,http://gallica.bnf.fr/ark:/12148/bpt6k7593167j,1
1579,http://gallica.bnf.fr/ark:/12148/bpt6k433316w,2
158,http://gallica.bnf.fr/ark:/12148/bpt6k75015405,1
1580,http://gallica.bnf.fr/ark:/12148/bpt6k771721m,2
1581,http://gallica.bnf.fr/ark:/12148/bpt6k62308431,1
1582,http://gallica.bnf.fr/ark:/12148/bpt6k54273867,3
1584,http://gallica.bnf.fr/ark:/12148/bpt6k6452261j,1
1586,http://gallica.bnf.fr/ark:/12148/bpt6k57592276,1
1587,http://gallica.bnf.fr/ark:/12148/bpt6k5682211r,1
1588,http://gallica.bnf.fr/ark:/12148/bpt6k75293712,1
159,http://gallica.bnf.fr/ark:/12148/bpt6k6247105c,2
1590,http://gallica.bnf.fr/ark:/12148/bpt6k7606682n,1
1591,http://gallica.bnf.fr/ark:/12148/bpt6k7625902w,1
1592,http://gallica.bnf.fr/ark:/12148/bpt6k4089405,1
1594,http://gallica.bnf.fr/ark:/12148/bpt6k5424718v,1
1595,http://gallica.bnf.fr/ark:/12148/bpt6k62580224,1
1598,http://gallica.bnf.fr/ark:/12148/bpt6k5414521c,1
16,http://gallica.bnf.fr/ark:/12148/bpt6k6277521p,16
160,http://gallica.bnf.fr/ark:/12148/bpt6k96897740,5
1600,http://gallica.bnf.fr/ark:/12148/bpt6k62528540,1
1601,http://gallica.bnf.fr/ark:/12148/bpt6k62199923,1
1602,http://gallica.bnf.fr/ark:/12148/bpt6k7581239p,1
1603,http://gallica.bnf.fr/ark:/12148/bpt6k7583346s,1
1605,http://gallica.bnf.fr/ark:/12148/bpt6k5671190f,1
1606,http://gallica.bnf.fr/ark:/12148/bpt6k502232z,2
1608,http://gallica.bnf.fr/ark:/12148/bpt6k1265241g,1
1609,http://gallica.bnf.fr/ark:/12148/bpt6k5607683z,6
161,http://gallica.bnf.fr/ark:/12148/bpt6k6396806h,5
1611,http://gallica.bnf.fr/ark:/12148/bpt6k7646327h,1
1612,http://gallica.bnf.fr/ark:/12148/bpt6k5686870x,1
1613,http://gallica.bnf.fr/ark:/12148/bpt6k5739030f,1
1615,http://gallica.bnf.fr/ark:/12148/bpt6k6220313w,1
1617,http://gallica.bnf.fr/ark:/12148/bpt6k7539901r,2
1619,http://gallica.bnf.fr/ark:/12148/bpt6k5784537w,1
162,http://gallica.bnf.fr/ark:/12148/bpt6k9790235w,3
1620,http://gallica.bnf.fr/ark:/12148/bpt6k7532244x,1
1621,http://gallica.bnf.fr/ark:/12148/bpt6k57635519,1
1623,http://gallica.bnf.fr/ark:/12148/bpt6k76452785,4
1624,http://gallica.bnf.fr/ark:/12148/bpt6k6242141p,1
1625,http://gallica.bnf.fr/ark:/12148/bpt6k62688848,2
1626,http://gallica.bnf.fr/ark:/12148/bpt6k6418091r,2
1628,http://gallica.bnf.fr/ark:/12148/bpt6k7551216v,1
1629,http://gallica.bnf.fr/ark:/12148/bpt6k5574734k,4
1630,http://gallica.bnf.fr/ark:/12148/bpt6k75523227,2
1631,http://gallica.bnf.fr/ark:/12148/bpt6k5686862c,1
1634,http://gallica.bnf.fr/ark:/12148/bpt6k5603784g,1
1635,http://gallica.bnf.fr/ark:/12148/bpt6k54285081,1
1637,http://gallica.bnf.fr/ark:/12148/bpt6k5763605d,1
1638,http://gallica.bnf.fr/ark:/12148/bpt6k556032n,2
1639,http://gallica.bnf.fr/ark:/12148/bpt6k5487976k,1
164,http://gallica.bnf.fr/ark:/12148/bpt6k7501558v,1
1640,http://gallica.bnf.fr/ark:/12148/bpt6k5741719m,1
1642,http://gallica.bnf.fr/ark:/12148/bpt6k7545423n,1
1643,http://gallica.bnf.fr/ark:/12148/bpt6k7588635k,1
1644,http://gallica.bnf.fr/ark:/12148/bpt6k5393127,1
1645,http://gallica.bnf.fr/ark:/12148/bpt6k6247077h,1
1646,http://gallica.bnf.fr/ark:/12148/bpt6k607604h,1
1647,http://gallica.bnf.fr/ark:/12148/bpt6k554823m,2
1649,http://gallica.bnf.fr/ark:/12148/bpt6k4734767,1
165,http://gallica.bnf.fr/ark:/12148/bpt6k5460581s,2
1651,http://gallica.bnf.fr/ark:/12148/bpt6k2137180,1
1652,http://gallica.bnf.fr/ark:/12148/bpt6k770889r,2
1653,http://gallica.bnf.fr/ark:/12148/bpt6k6569064,1
1654,http://gallica.bnf.fr/ark:/12148/bpt6k7554010m,1
1656,http://gallica.bnf.fr/ark:/12148/bpt6k7500817n,1
1657,http://gallica.bnf.fr/ark:/12148/bpt6k62187990,1
1658,http://gallica.bnf.fr/ark:/12148/bpt6k2134093,1
1659,http://gallica.bnf.fr/ark:/12148/bpt6k498939d,1
1660,http://gallica.bnf.fr/ark:/12148/bpt6k36062k,2
1662,http://gallica.bnf.fr/ark:/12148/bpt6k625946h,1
1663,http://gallica.bnf.fr/ark:/12148/bpt6k822631x,2
1664,http://gallica.bnf.fr/ark:/12148/bpt6k541436s,1
1665,http://gallica.bnf.fr/ark:/12148/bpt6k54499140,1
1666,http://gallica.bnf.fr/ark:/12148/bpt6k473790k,1
1667,http://gallica.bnf.fr/ark:/12148/bpt6k5500205z,7
1669,http://gallica.bnf.fr/ark:/12148/bpt6k55054056,7
1670,http://gallica.bnf.fr/ark:/12148/bpt6k57755442,1
1671,http://gallica.bnf.fr/ark:/12148/bpt6k5429347r,1
1672,http://gallica.bnf.fr/ark:/12148/bpt6k467957b,1
1673,http://gallica.bnf.fr/ark:/12148/bpt6k75457384,2
1675,http://gallica.bnf.fr/ark:/12148/bpt6k4147179,1
1676,http://gallica.bnf.fr/ark:/12148/bpt6k5513713f,1
1677,http://gallica.bnf.fr/ark:/12148/bpt6k539909d,1
1678,http://gallica.bnf.fr/ark:/12148/bpt6k769963b,1
1679,http://gallica.bnf.fr/ark:/12148/bpt6k6156668b,1
168,http://gallica.bnf.fr/ark:/12148/bpt6k5680937s,2
1681,http://gallica.bnf.fr/ark:/12148/bpt6k205410b,1
1683,http://gallica.bnf.fr/ark:/12148/bpt6k7529788q,1
1684,http://gallica.bnf.fr/ark:/12148/bpt6k5489167g,1
1685,http://gallica.bnf.fr/ark:/12148/bpt6k2828023,1
1687,http://gallica.bnf.fr/ark:/12148/bpt6k536523r,1
1688,http://gallica.bnf.fr/ark:/12148/bpt6k55864880,1
169,http://gallica.bnf.fr/ark:/12148/bpt6k5567185g,3
1690,http://gallica.bnf.fr/ark:/12148/bpt6k76066832,1
1692,http://gallica.bnf.fr/ark:/12148/bpt6k6231975n,1
1693,http://gallica.bnf.fr/ark:/12148/bpt6k6134261w,1
1694,http://gallica.bnf.fr/ark:/12148/bpt6k7531463n,1
1695,http://gallica.bnf.fr/ark:/12148/bpt6k6394521j,1
1696,http://gallica.bnf.fr/ark:/12148/bpt6k6152690x,1
1697,http://gallica.bnf.fr/ark:/12148/bpt6k7522580j,1
1698,http://gallica.bnf.fr/ark:/12148/bpt6k61418404,1
1699,http://gallica.bnf.fr/ark:/12148/bpt6k57927644,1
17,http://gallica.bnf.fr/ark:/12148/bpt6k5465912g,2
170,http://gallica.bnf.fr/ark:/12148/bpt6k56140281,1
1701,http://gallica.bnf.fr/ark:/12148/bpt6k54346945,1
1702,http://gallica.bnf.fr/ark:/12148/bpt6k556176v,2
1704,http://gallica.bnf.fr/ark:/12148/bpt6k7643002q,1
1706,http://gallica.bnf.fr/ark:/12148/bpt6k7619436x,4
1707,http://gallica.bnf.fr/ark:/12148/bpt6k406318r,1
1709,http://gallica.bnf.fr/ark:/12148/bpt6k58395824,1
171,http://gallica.bnf.fr/ark:/12148/bpt6k6364841h,1
1710,http://gallica.bnf.fr/ark:/12148/bpt6k5415587f,1
1711,http://gallica.bnf.fr/ark:/12148/bpt6k646947n,1
1712,http://gallica.bnf.fr/ark:/12148/bpt6k54314029,1
1713,http://gallica.bnf.fr/ark:/12148/bpt6k7531465g,1
1714,http://gallica.bnf.fr/ark:/12148/bpt6k9763031n,1
1715,http://gallica.bnf.fr/ark:/12148/bpt6k5837440t,1
1716,http://gallica.bnf.fr/ark:/12148/bpt6k575344w,1
1717,http://gallica.bnf.fr/ark:/12148/bpt6k6256681,1
1719,http://gallica.bnf.fr/ark:/12148/bpt6k7564971p,1
172,http://gallica.bnf.fr/ark:/12148/bpt6k5557214g,1
1720,http://gallica.bnf.fr/ark:/12148/bpt6k7605394h,1
1721,http://gallica.bnf.fr/ark:/12148/bpt6k7528076s,3
1722,http://gallica.bnf.fr/ark:/12148/bpt6k7770383,3
1723,http://gallica.bnf.fr/ark:/12148/bpt6k7569511k,3
1724,http://gallica.bnf.fr/ark:/12148/bpt6k6385203m,1
1725,http://gallica.bnf.fr/ark:/12148/bpt6k6490041k,1
1726,http://gallica.bnf.fr/ark:/12148/bpt6k75948626,1
1727,http://gallica.bnf.fr/ark:/12148/bpt6k609299t,2
1728,http://gallica.bnf.fr/ark:/12148/bpt6k5732048z,1
1729,http://gallica.bnf.fr/ark:/12148/bpt6k6576552n,1
173,http://gallica.bnf.fr/ark:/12148/bpt6k5466619n,1
1731,http://gallica.bnf.fr/ark:/12148/bpt6k5785030k,1
1732,http://gallica.bnf.fr/ark:/12148/bpt6k75372788,1
1733,http://gallica.bnf.fr/ark:/12148/bpt6k612464t,1
1734,http://gallica.bnf.fr/ark:/12148/bpt6k63908324,2
1735,http://gallica.bnf.fr/ark:/12148/bpt6k56009313,2
1737,http://gallica.bnf.fr/ark:/12148/bpt6k61591533,1
174,http://gallica.bnf.fr/ark:/12148/bpt6k5416807r,1
1740,http://gallica.bnf.fr/ark:/12148/bpt6k7522574t,2
1741,http://gallica.bnf.fr/ark:/12148/bpt6k9662971q,1
1742,http://gallica.bnf.fr/ark:/12148/bpt6k5782917w,1
1743,http://gallica.bnf.fr/ark:/12148/bpt6k7770171,2
1744,http://gallica.bnf.fr/ark:/12148/bpt6k5678200j,2
1745,http://gallica.bnf.fr/ark:/12148/bpt6k6577297h,2
1746,http://gallica.bnf.fr/ark:/12148/bpt6k76194840,1
1747,http://gallica.bnf.fr/ark:/12148/bpt6k5508268z,2
1748,http://gallica.bnf.fr/ark:/12148/bpt6k65525056,1
1749,http://gallica.bnf.fr/ark:/12148/bpt6k75450824,1
175,http://gallica.bnf.fr/ark:/12148/bpt6k76038209,4
1750,http://gallica.bnf.fr/ark:/12148/bpt6k54177210,1
1751,http://gallica.bnf.fr/ark:/12148/bpt6k61119642,1
1752,http://gallica.bnf.fr/ark:/12148/bpt6k588382k,1
1753,http://gallica.bnf.fr/ark:/12148/bpt6k6580960,1
1754,http://gallica.bnf.fr/ark:/12148/bpt6k6390650c,1
1755,http://gallica.bnf.fr/ark:/12148/bpt6k54335347,1
1757,http://gallica.bnf.fr/ark:/12148/bpt6k539978f,1
1758,http://gallica.bnf.fr/ark:/12148/bpt6k6385230h,1
176,http://gallica.bnf.fr/ark:/12148/bpt6k6365506b,3
1760,http://gallica.bnf.fr/ark:/12148/bpt6k6257640t,1
1761,http://gallica.bnf.fr/ark:/12148/bpt6k6344085c,1
1762,http://gallica.bnf.fr/ark:/12148/bpt6k75331244,1
1763,http://gallica.bnf.fr/ark:/12148/bpt6k473765f,1
1764,http://gallica.bnf.fr/ark:/12148/bpt6k7606448x,1
1765,http://gallica.bnf.fr/ark:/12148/bpt6k7614222n,2
1766,http://gallica.bnf.fr/ark:/12148/bpt6k58203898,3
1767,http://gallica.bnf.fr/ark:/12148/bpt6k823989w,1
1768,http://gallica.bnf.fr/ark:/12148/bpt6k7531573c,1
1769,http://gallica.bnf.fr/ark:/12148/bpt6k5655633t,1
177,http://gallica.bnf.fr/ark:/12148/bpt6k6277515z,6
1772,http://gallica.bnf.fr/ark:/12148/bpt6k777027c,1
1774,http://gallica.bnf.fr/ark:/12148/bpt6k6111995m,1
1775,http://gallica.bnf.fr/ark:/12148/bpt6k5259524,1
1779,http://gallica.bnf.fr/ark:/12148/bpt6k5681516j,2
178,http://gallica.bnf.fr/ark:/12148/bpt6k76485769,2
1780,http://gallica.bnf.fr/ark:/12148/bpt6k6450495d,1
1781,http://gallica.bnf.fr/ark:/12148/bpt6k465006w,1
1783,http://gallica.bnf.fr/ark:/12148/bpt6k6390655f,1
1784,http://gallica.bnf.fr/ark:/12148/bpt6k6390836s,1
1786,http://gallica.bnf.fr/ark:/12148/bpt6k6466842s,1
1787,http://gallica.bnf.fr/ark:/12148/bpt6k574257s,1
1788,http://gallica.bnf.fr/ark:/12148/bpt6k568900f,1
1789,http://gallica.bnf.fr/ark:/12148/bpt6k6101468q,1
179,http://gallica.bnf.fr/ark:/12148/bpt6k826873s,6
1790,http://gallica.bnf.fr/ark:/12148/bpt6k7606706m,2
1792,http://gallica.bnf.fr/ark:/12148/bpt6k7643040d,1
1793,http://gallica.bnf.fr/ark:/12148/bpt6k624289k,1
1794,http://gallica.bnf.fr/ark:/12148/bpt6k625242t,1
1795,http://gallica.bnf.fr/ark:/12148/bpt6k5460424d,1
1796,http://gallica.bnf.fr/ark:/12148/bpt6k5719122p,1
1797,http://gallica.bnf.fr/ark:/12148/bpt6k7606307n,1
18,http://gallica.bnf.fr/ark:/12148/bpt6k62775223,16
180,http://gallica.bnf.fr/ark:/12148/bpt6k2803834,16
1800,http://gallica.bnf.fr/ark:/12148/bpt6k7635962f,1
1801,http://gallica.bnf.fr/ark:/12148/bpt6k64127704,1
1803,http://gallica.bnf.fr/ark:/12148/bpt6k539718r,1
1805,http://gallica.bnf.fr/ark:/12148/bpt6k583812b,1
1806,http://gallica.bnf.fr/ark:/12148/bpt6k6357608v,1
1807,http://gallica.bnf.fr/ark:/12148/bpt6k76143116,1
181,http://gallica.bnf.fr/ark:/12148/bpt6k6364198w,4
1811,http://gallica.bnf.fr/ark:/12148/bpt6k528187d,1
1812,http://gallica.bnf.fr/ark:/12148/bpt6k7617801g,1
1813,http://gallica.bnf.fr/ark:/12148/bpt6k215870w,2
1814,http://gallica.bnf.fr/ark:/12148/bpt6k508135f,1
1815,http://gallica.bnf.fr/ark:/12148/bpt6k541172q,1
1816,http://gallica.bnf.fr/ark:/12148/bpt6k6268671z,1
1817,http://gallica.bnf.fr/ark:/12148/bpt6k6256757,2
1818,http://gallica.bnf.fr/ark:/12148/bpt6k54660363,1
1819,http://gallica.bnf.fr/ark:/12148/bpt6k5748417x,1
182,http://gallica.bnf.fr/ark:/12148/bpt6k9791542c,1
1820,http://gallica.bnf.fr/ark:/12148/bpt6k7632898s,1
1821,http://gallica.bnf.fr/ark:/12148/bpt6k7540113p,1
1822,http://gallica.bnf.fr/ark:/12148/bpt6k7529664z,1
1823,http://gallica.bnf.fr/ark:/12148/bpt6k5811042v,1
1824,http://gallica.bnf.fr/ark:/12148/bpt6k7531564d,1
1825,http://gallica.bnf.fr/ark:/12148/bpt6k6113563w,1
1826,http://gallica.bnf.fr/ark:/12148/bpt6k8170876,1
1827,http://gallica.bnf.fr/ark:/12148/bpt6k5831261,2
1828,http://gallica.bnf.fr/ark:/12148/bpt6k5719731q,2
1829,http://gallica.bnf.fr/ark:/12148/bpt6k5658254j,1
183,http://gallica.bnf.fr/ark:/12148/bpt6k63852738,1
1830,http://gallica.bnf.fr/ark:/12148/bpt6k54728787,2
1832,http://gallica.bnf.fr/ark:/12148/bpt6k7532645q,2
1833,http://gallica.bnf.fr/ark:/12148/bpt6k2809249,1
1834,http://gallica.bnf.fr/ark:/12148/bpt6k771882c,1
1835,http://gallica.bnf.fr/ark:/12148/bpt6k6242100r,1
1837,http://gallica.bnf.fr/ark:/12148/bpt6k7546756c,3
1838,http://gallica.bnf.fr/ark:/12148/bpt6k7508660f,1
1839,http://gallica.bnf.fr/ark:/12148/bpt6k5426515j,1
184,http://gallica.bnf.fr/ark:/12148/bpt6k6103543v,2
1840,http://gallica.bnf.fr/ark:/12148/bpt6k56506531,1
1842,http://gallica.bnf.fr/ark:/12148/bpt6k5413814z,1
1843,http://gallica.bnf.fr/ark:/12148/bpt6k635919v,1
1844,http://gallica.bnf.fr/ark:/12148/bpt6k61256471,1
1845,http://gallica.bnf.fr/ark:/12148/bpt6k401799r,3
1847,http://gallica.bnf.fr/ark:/12148/bpt6k63967725,1
1848,http://gallica.bnf.fr/ark:/12148/bpt6k75415386,2
1849,http://gallica.bnf.fr/ark:/12148/bpt6k5764191r,2
185,http://gallica.bnf.fr/ark:/12148/bpt6k6572821w,5
1850,http://gallica.bnf.fr/ark:/12148/bpt6k5726270f,1
1851,http://gallica.bnf.fr/ark:/12148/bpt6k63159300,2
1853,http://gallica.bnf.fr/ark:/12148/bpt6k6220213j,2
1854,http://gallica.bnf.fr/ark:/12148/bpt6k6556361c,1
1855,http://gallica.bnf.fr/ark:/12148/bpt6k6312105,1
1856,http://gallica.bnf.fr/ark:/12148/bpt6k7540150z,2
1858,http://gallica.bnf.fr/ark:/12148/bpt6k6113657h,1
186,http://gallica.bnf.fr/ark:/12148/bpt6k7501549w,1
1860,http://gallica.bnf.fr/ark:/12148/bpt6k7502139f,1
1861,http://gallica.bnf.fr/ark:/12148/bpt6k5265347,1
1862,http://gallica.bnf.fr/ark:/12148/bpt6k5406453,1
1863,http://gallica.bnf.fr/ark:/12148/bpt6k62745470,1
1864,http://gallica.bnf.fr/ark:/12148/bpt6k6583911,1
1865,http://gallica.bnf.fr/ark:/12148/bpt6k2805933,1
1866,http://gallica.bnf.fr/ark:/12148/bpt6k202185w,1
1868,http://gallica.bnf.fr/ark:/12148/bpt6k57660629,1
1869,http://gallica.bnf.fr/ark:/12148/bpt6k5761007j,1
187,http://gallica.bnf.fr/ark:/12148/bpt6k5653025k,1
1870,http://gallica.bnf.fr/ark:/12148/bpt6k6487911f,1
1871,http://gallica.bnf.fr/ark:/12148/bpt6k7531451f,2
1873,http://gallica.bnf.fr/ark:/12148/bpt6k7637927m,2
1874,http://gallica.bnf.fr/ark:/12148/bpt6k5424676z,1
1875,http://gallica.bnf.fr/ark:/12148/bpt6k5382165,1
1876,http://gallica.bnf.fr/ark:/12148/bpt6k6452187f,1
1877,http://gallica.bnf.fr/ark:/12148/bpt6k7524095w,1
1878,http://gallica.bnf.fr/ark:/12148/bpt6k7644953f,1
188,http://gallica.bnf.fr/ark:/12148/bpt6k7500413m,5
1880,http://gallica.bnf.fr/ark:/12148/bpt6k776970z,1
1881,http://gallica.bnf.fr/ark:/12148/bpt6k5775269v,1
1882,http://gallica.bnf.fr/ark:/12148/bpt6k6231609m,1
1883,http://gallica.bnf.fr/ark:/12148/bpt6k7526940n,2
1884,http://gallica.bnf.fr/ark:/12148/bpt6k565764k,1
1885,http://gallica.bnf.fr/ark:/12148/bpt6k7614217b,1
1886,http://gallica.bnf.fr/ark:/12148/bpt6k75642785,2
1887,http://gallica.bnf.fr/ark:/12148/bpt6k6272703w,1
1888,http://gallica.bnf.fr/ark:/12148/bpt6k7631301f,1
1889,http://gallica.bnf.fr/ark:/12148/bpt6k7642955n,1
189,http://gallica.bnf.fr/ark:/12148/bpt6k6579550r,7
1890,http://gallica.bnf.fr/ark:/12148/bpt6k5681249w,1
1891,http://gallica.bnf.fr/ark:/12148/bpt6k7518395w,4
1892,http://gallica.bnf.fr/ark:/12148/bpt6k63901972,1
1893,http://gallica.bnf.fr/ark:/12148/bpt6k2986693,1
1895,http://gallica.bnf.fr/ark:/12148/bpt6k5465604w,1
1896,http://gallica.bnf.fr/ark:/12148/bpt6k63289766,1
1897,http://gallica.bnf.fr/ark:/12148/bpt6k5588444f,1
1898,http://gallica.bnf.fr/ark:/12148/bpt6k76387381,1
1899,http://gallica.bnf.fr/ark:/12148/bpt6k7606715k,2
19,http://gallica.bnf.fr/ark:/12148/bpt6k6277523h,20
1900,http://gallica.bnf.fr/ark:/12148/bpt6k524630g,1
1904,http://gallica.bnf.fr/ark:/12148/bpt6k279747r,1
1905,http://gallica.bnf.fr/ark:/12148/bpt6k57044024,1
1906,http://gallica.bnf.fr/ark:/12148/bpt6k5763548t,1
1908,http://gallica.bnf.fr/ark:/12148/bpt6k9811441n,2
1909,http://gallica.bnf.fr/ark:/12148/bpt6k57033650,1
191,http://gallica.bnf.fr/ark:/12148/bpt6k56058386,1
1910,http://gallica.bnf.fr/ark:/12148/bpt6k65855338,2
1911,http://gallica.bnf.fr/ark:/12148/bpt6k9666810x,1
1912,http://gallica.bnf.fr/ark:/12148/bpt6k7619495s,1
1913,http://gallica.bnf.fr/ark:/12148/bpt6k7619494c,1
1914,http://gallica.bnf.fr/ark:/12148/bpt6k5764472f,1
1915,http://gallica.bnf.fr/ark:/12148/bpt6k5598241s,1
1916,http://gallica.bnf.fr/ark:/12148/bpt6k75362608,1
1918,http://gallica.bnf.fr/ark:/12148/bpt6k468255p,1
1919,http://gallica.bnf.fr/ark:/12148/bpt6k76296379,1
192,http://gallica.bnf.fr/ark:/12148/bpt6k486475x,1
1920,http://gallica.bnf.fr/ark:/12148/bpt6k62567418,1
1922,http://gallica.bnf.fr/ark:/12148/bpt6k7522581z,3
1923,http://gallica.bnf.fr/ark:/12148/bpt6k5639562,1
1925,http://gallica.bnf.fr/ark:/12148/bpt6k7560036w,4
1926,http://gallica.bnf.fr/ark:/12148/bpt6k7531579v,1
